pokemon_uid,pokemon_id,cp,trainer_name,num_upgrades,move_1,move_2,height,weight,stamina,stamina_max,cp_multiplier,additional_cp_multiplier,iv_defense,iv_stamina,iv_attack,last_seen,form,costume
909656975417055605,127,2071,Charmilh0,21,201,245,1.2745,45.8944,150,150,0.532118,0,14,12,15,"2018-02-08 18:07:10",0,0
910132091100977008,134,2435,MonicaDPG,0,230,105,1.0457,31.1252,168,168,0.316076,0,12,7,12,"2018-02-18 12:42:01",0,0
910744248295702615,143,2202,ChefBergueson,0,212,31,2.00475,341.499,226,226,0.348309,0,5,6,14,"2018-02-13 09:05:53",0,0
910773718420370976,365,1820,thaisacostaa,4,218,105,1.34651,157.381,202,202,0.457997,0,11,1,11,"2018-02-11 13:20:26",0,0
912990442067720413,143,2592,Fafazudo,0,212,14,2.42293,616.719,322,322,0.489605,0,6,10,7,"2018-01-29 21:29:17",NULL,NULL
914047035352996685,248,3198,Raaquelvianna,25,266,103,1.98622,193.364,142,142,0.33404,0,13,13,11,"2018-02-18 11:48:50",0,0
920214018001456536,248,3127,JonesMunari,20,202,32,1.88816,210.74,234,234,0.549406,0,15,14,14,"2018-01-31 11:44:58",NULL,NULL
927458319278876890,242,3048,Benideos,34,234,14,1.20683,16.699,522,522,0.501831,0,15,11,14,"2018-02-17 13:35:47",0,0
929526667433011895,232,2450,DiiiegoO1391,0,221,268,1.07915,98.2572,136,136,0.3654,0,8,8,10,"2018-02-18 09:26:22",0,0
939733071367546235,26,1148,MestreCarolS,0,206,77,0.723667,23.8376,106,106,0.405812,0,15,13,15,"2018-02-15 03:37:46",0,0
941376005157684373,149,3530,gabriiiiiix,38,253,277,2.64125,305.635,196,196,0.498663,0,15,15,15,"2018-02-14 20:21:34",0,0
944388759964977200,122,1363,Lone2Play,1,235,70,0.65,17.809,92,92,0.529143,0,15,7,12,"2018-02-17 16:02:44",0,0
949964127543443102,123,1081,miguelzim0097,2,255,100,1.07868,18.877,72,72,0.239391,0,6,14,12,"2018-02-07 11:18:12",0,0
952933262236711957,113,1050,Maurowell,0,222,14,1.24273,39.3628,482,482,0.469264,0,10,14,8,"2018-02-14 12:20:28",0,0
955343565087673589,143,3283,Pafuncinho,38,234,268,2.17288,449.951,462,462,0.690677,0,14,15,14,"2018-02-09 22:07:05",0,0
955777869144743477,121,1648,RodrigoLealDias,3,230,108,1.13224,102.446,114,114,0.428461,0,8,15,15,"2018-02-10 13:15:00",0,0
956606530124229826,342,1318,CamachoVolcan,0,278,51,1.27861,43.8735,80,80,0.28681,0,15,15,14,"2018-02-11 03:51:53",0,0
960359014434759982,6,1943,13MCosta,1,269,270,1.47585,65.5389,160,160,0.47511,0,15,14,14,"2018-02-06 12:07:57",0,0
963836723678918413,149,3043,Uiliam13,22,253,122,2.1842,204.31,192,192,0.493367,0,11,13,12,"2018-02-14 03:28:31",0,0
972525448775001643,369,969,Giovane6,0,234,107,1.12308,30.846,130,130,0.309601,0,13,11,8,"2018-02-12 17:29:13",0,0
1000187405897047975,134,2548,duschiller,20,230,105,0.953527,25.6883,174,174,0.321828,0,13,11,12,"2018-02-18 11:24:29",0,0
1004444458281214613,242,2046,EBManke,6,234,86,1.54973,48.2729,494,494,0.478759,0,10,6,13,"2018-02-10 01:40:56",0,0
1011112567815592062,310,1586,WellNeitzke,0,249,102,1.58758,41.9969,138,138,0.470622,0,6,7,12,"2018-02-06 19:16:01",0,0
1015164715581319298,242,2685,Joubert11,19,234,86,1.74847,56.5772,340,340,0.324464,0,10,15,15,"2018-02-18 13:29:15",0,0
1016060252430333996,143,2927,GuiLeonLucca,25,212,268,2.53326,680.758,268,268,0.407117,0,14,11,12,"2018-02-16 19:52:55",0,0
1027601848746644204,112,2543,RodrigoLealDias,0,241,284,1.5373,83.2098,244,244,0.559989,0,11,8,12,"2018-02-09 23:03:06",0,0
1031937049391620378,112,2809,Dudupel,19,233,32,2.11356,118.755,202,202,0.461226,0,15,10,14,"2018-01-30 20:27:11",NULL,NULL
1045559858865693098,134,2587,MalakoiHebrew,0,230,105,0.977816,21.2817,226,226,0.415695,0,14,12,7,"2018-02-17 03:50:10",0,0
1046999852368030868,143,3015,batdylma,28,234,268,2.18377,504.977,242,242,0.363575,0,10,15,14,"2018-02-14 14:20:28",0,0
1049476443143960466,103,1976,JadeLuzardo,0,271,59,1.99199,131.238,130,130,0.318145,0,15,15,12,"2018-02-08 03:03:33",0,0
1049609684815869536,306,2593,Gabriel13290,0,266,32,2.05769,307.886,106,106,0.344351,0,15,15,13,"2018-02-02 02:11:25",NULL,NULL
1052712006680307437,149,3225,GuiLeonLucca,21,239,122,2.61258,281.094,144,144,0.371832,0,14,13,15,"2018-02-16 19:50:23",0,0
1059718608312671797,134,2672,JulianoTimm,21,230,107,0.931556,24.1925,198,198,0.360799,0,3,15,7,"2018-02-07 05:27:53",0,0
1060647556048037203,134,3092,Pafuncinho,28,230,58,1.22226,43.9846,366,366,0.670763,0,15,14,14,"2018-02-16 21:37:27",0,0
1063088017186500614,242,2486,Leomarjr,9,222,14,1.54548,44.8102,346,346,0.33184,0,8,14,5,"2018-02-16 22:55:31",0,0
1072053915318249440,214,2361,Eduguerreiro91,0,243,31,1.30705,48.8248,152,152,0.45841,0,15,7,5,"2018-02-01 16:16:57",NULL,NULL
1073783050358606877,359,1328,SerenaKaiou,2,278,16,0.781524,30.245,116,116,0.408962,0,13,12,12,"2018-02-15 12:00:36",0,0
1074506877410364435,52,10,PicaDeBugiu,0,202,51,0.409965,4.8896,20,20,0.0709412,0,2,8,1,"2018-02-09 09:39:29",0,0
1078639352867434378,257,1852,AmandaLowen,0,269,256,1.76324,47.7407,130,130,0.385147,0,15,10,15,"2018-01-29 10:00:33",NULL,NULL
1084352367132214274,214,2534,VaiPraDeus,0,261,245,1.56882,67.721,116,116,0.335333,0,10,13,9,"2018-02-02 17:31:17",NULL,NULL
1091159891255853447,134,2774,wellmachado95,46,230,107,1.00796,8.0694,314,314,0.58238,0,3,11,15,"2018-02-08 17:38:38",0,0
1091711050855981665,188,226,jeigddiyejsis,0,221,86,0.792767,1.57723,60,60,0.261966,0,10,5,10,"2018-02-15 19:23:10",0,0
1101102274739192743,134,2660,MrsCarrion37,0,230,58,1.00685,22.594,186,186,0.342429,0,8,12,6,"2018-02-16 17:43:10",0,0
1102718966613803014,311,1084,07MCosta,0,219,125,0.406571,3.85081,138,138,0.544171,0,5,7,8,"2018-02-11 11:31:12",0,0
1105131926254630748,348,2151,JpKazix,0,261,105,1.39496,50.2374,210,210,0.64958,0,6,13,7,"2018-02-13 19:20:45",0,0
1106644348713400843,95,490,SorRobson87,0,227,32,8.58774,170.135,58,58,0.358142,0,11,13,12,"2018-01-27 18:15:31",NULL,NULL
1107083171721311773,214,2311,Caioncanez12,0,261,245,1.48282,54.9154,108,108,0.31601,0,11,14,14,"2018-02-13 15:29:45",0,0
1111496015474218558,134,2807,Dudupel,0,230,58,1.01743,27.206,268,268,0.495873,0,9,11,14,"2018-02-10 12:56:22",0,0
1124134327213053412,242,1790,SchwantzLuan,0,234,14,1.30132,37.5048,348,348,0.3359,0,11,10,13,"2018-01-31 14:11:11",NULL,NULL
1129734133761994623,254,2098,niltonsilva2,0,271,31,1.83929,59.3789,134,134,0.446097,0,11,12,15,"2018-02-08 09:15:07",0,0
1145911082104004949,162,904,TiagoSalvatte,0,219,26,2.13261,46.8909,122,122,0.342418,0,11,10,11,"2018-02-07 21:35:32",0,0
1147365715143404383,112,2894,Narinhash,14,241,31,1.96838,126.64,148,148,0.335326,0,14,12,11,"2018-02-16 22:12:37",0,0
1147488030842609442,130,3060,T10z40,33,253,277,8.2018,313.273,140,140,0.34446,0,10,14,14,"2018-02-15 10:38:42",0,0
1150557549457532338,83,438,mikasilva987,0,255,117,0.674741,12.0583,76,76,0.34244,0,2,7,9,"2018-02-14 14:13:55",0,0
1165844518161741437,143,2976,KhalDrig,27,234,31,1.90446,509.391,318,318,0.478658,0,13,14,15,"2018-02-16 17:30:03",0,0
1165921586725025083,130,2869,JuniorAraujoL,4,202,82,5.3309,169.262,176,176,0.436004,0,14,14,13,"2018-02-16 04:38:52",0,0
1170990084898368838,242,1874,Elizeu91,0,222,14,1.44502,43.3474,342,342,0.329701,0,12,9,6,"2018-02-07 01:02:58",0,0
1176936360048781609,297,2458,Fozter,0,229,268,1.8283,177.173,272,272,0.458195,0,10,10,15,"2018-01-29 00:11:25",NULL,NULL
1177370877684926709,306,1678,Rodynely,0,266,268,1.99901,367.751,124,124,0.403254,0,15,14,11,"2018-02-02 20:43:16",NULL,NULL
1179029291244942163,217,1454,SorRobson87,0,243,14,1.91739,141.804,174,174,0.4503,0,12,15,10,"2018-01-28 09:00:11",NULL,NULL
1187016387541238590,214,2409,canilhao,0,243,245,1.60343,59.3354,138,138,0.398525,0,7,15,5,"2018-02-10 00:53:54",0,0
1188950918074268878,130,2945,GregKlain,26,202,107,6.55616,225.836,156,156,0.386041,0,15,14,15,"2018-02-07 16:37:56",0,0
1218561929755149575,164,1052,gabrieljk1,0,210,257,1.41984,27.9268,154,154,0.364791,0,3,12,13,"2018-02-16 02:34:52",0,0
1224803649903795636,143,2393,OiLauri,1,212,268,2.1777,418.099,246,246,0.369724,0,13,14,12,"2018-02-18 12:58:28",0,0
1225539024879920896,130,2833,SirCarrion37,14,253,107,7.58221,316.592,168,168,0.419525,0,1,12,15,"2018-02-08 12:01:55",0,0
1228784510861274387,160,1788,MisinhoAguiar,6,202,107,2.76586,101.094,114,114,0.309371,0,15,15,15,"2018-02-16 09:32:44",0,0
1233483510394853644,112,2855,DiiiegoO1391,9,233,22,1.94957,112.965,196,196,0.447854,0,7,11,14,"2018-02-13 00:31:16",0,0
1248847080960658109,303,1021,13MCosta,0,202,88,0.545744,10.4914,96,96,0.436287,0,15,12,11,"2018-02-12 12:42:15",0,0
1253653385642644863,214,2555,GuilhermeCon7,0,243,31,1.44841,58.3212,226,226,0.645758,0,13,15,4,"2018-01-29 22:02:12",NULL,NULL
1261662909071949194,216,1000,miellefs,0,220,279,0.623217,9.52019,98,98,0.386873,0,14,8,15,"2018-02-10 13:51:56",0,0
1261924777283558437,130,3046,Naglau,30,253,107,5.97622,164.542,138,138,0.340476,0,15,15,15,"2018-01-27 18:45:32",NULL,NULL
1262343266936796784,267,1112,Fernandahvm,0,260,49,0.98893,34.7874,114,114,0.4275,0,5,14,15,"2018-02-12 12:19:43",0,0
1266403685978099046,113,829,MagnusPel,0,222,108,1.17702,39.3059,292,292,0.285892,0,12,11,15,"2018-02-17 11:22:00",0,0
1268163144566237526,214,1269,SrPopo,0,243,22,1.40748,42.2014,108,108,0.318509,0,4,12,10,"2018-02-12 21:46:40",0,0
1277123815677348355,214,1487,Nerohodo,11,261,245,1.77873,77.6874,122,122,0.385996,0,11,0,5,"2018-02-16 17:12:02",0,0
1280162462016813853,149,3258,hostid0net0br,8,253,122,2.47703,272.223,146,146,0.376789,0,15,13,15,"2018-02-01 09:35:29",NULL,NULL
1286258905592150184,208,1383,Giovane6,0,266,279,7.87554,127.398,170,170,0.5266,0,14,13,15,"2018-02-08 11:59:41",0,0
1291974998941598559,127,1603,Charmilh0,0,201,245,1.6247,58.2667,104,104,0.389614,0,14,5,4,"2018-01-27 09:17:11",NULL,NULL
1297516097200222545,9,1294,MestreCarolS,0,230,107,1.53874,82.3492,122,122,0.358857,0,11,14,15,"2018-02-08 18:11:50",0,0
1298548272523926922,242,2466,Cazueira,15,222,108,1.17054,32.3665,328,328,0.313199,0,13,15,12,"2018-02-18 06:15:10",0,0
1298866459457043157,143,2855,EBManke,0,234,268,1.6558,222.454,356,356,0.531761,0,14,15,14,"2018-02-09 07:19:22",0,0
1304919177977383960,351,347,cristio1903,0,230,78,0.383223,1.23056,116,116,0.379386,0,6,13,7,"2018-02-13 16:54:52",31,0
1309539151170966140,248,2725,educorreank,13,202,32,2.07164,220.857,138,138,0.321331,0,13,15,11,"2018-02-12 20:30:14",0,0
1318961122953284582,331,640,jandiromega,0,203,59,0.380839,50.7734,124,124,0.579825,0,6,8,12,"2018-02-01 05:04:54",NULL,NULL
1319284837201115525,323,1327,jairso1234,17,241,270,1.86148,230.895,98,98,0.32673,0,11,13,15,"2018-02-08 03:11:22",0,0
1319974101923431859,3,1871,Bryanjph,2,214,90,2.02274,91.4254,136,136,0.396507,0,8,14,15,"2018-02-15 03:37:46",0,0
1325429377508621447,130,2726,jairso1234,49,202,277,6.44701,266.985,132,132,0.324406,0,14,15,12,"2018-02-16 08:51:39",0,0
1331761809087608469,133,549,EduardoX92,0,221,26,0.29692,6.97305,76,76,0.308991,0,14,14,15,"2018-02-15 08:58:42",0,0
1336253462348868104,134,2223,orgensolon,10,230,58,0.823768,17.4936,210,210,0.384033,0,12,14,14,"2018-02-17 19:22:08",0,0
1339746398913863384,336,1427,KazumaBoss,0,266,13,2.36326,37.2054,132,132,0.432891,0,12,7,14,"2018-02-16 04:41:12",0,0
1344257539413908982,143,1906,Jullisc,4,212,14,1.71908,280.401,362,362,0.551476,0,10,10,8,"2018-02-03 23:19:00",NULL,NULL
1348560442145033170,370,140,894526,1,231,105,0.731216,11.7917,40,40,0.211996,0,11,9,10,"2018-02-15 22:37:52",0,0
1349493389814535474,143,2715,GuiAltenburg,2,234,31,2.33665,584.272,310,310,0.464084,0,14,14,11,"2018-02-06 01:27:25",0,0
1350591643900532567,149,3270,CrisRoveda,43,253,277,1.89176,195.137,184,184,0.481057,0,12,11,13,"2018-02-11 02:47:05",0,0
1352237229608222298,87,1058,leyesld,0,218,105,1.57502,108.534,128,128,0.332495,0,15,14,12,"2018-02-16 15:48:39",0,0
1358336404878684327,107,1161,Christiansvp,0,243,33,1.46959,50.8906,90,90,0.405462,0,13,12,12,"2018-02-12 20:24:52",0,0
1360491268145104666,217,2354,TiagoLorenzi,0,243,245,1.839,136.095,172,172,0.459907,0,14,8,15,"2018-02-06 02:33:30",0,0
1363178872259170949,336,856,Fernandahvm,0,224,13,2.1224,29.2305,156,156,0.522593,0,6,4,11,"2018-01-29 22:14:55",NULL,NULL
1364712572781325748,136,1701,Lucaswreck,0,269,103,0.883161,26.912,144,144,0.505933,0,11,14,12,"2018-02-12 16:54:08",0,0
1368059252357445226,314,1071,TiagoSalvatte,0,221,49,0.592641,14.3391,176,176,0.635843,0,11,9,8,"2018-02-13 14:37:23",0,0
1374477625949175870,143,2855,LucasOSD,22,234,14,2.22063,556.163,420,420,0.630229,0,12,14,12,"2018-02-17 17:26:14",0,0
1375724612304626428,214,1115,Hudson1819,0,261,22,1.03809,34.9035,128,128,0.381297,0,7,8,12,"2018-02-07 22:02:33",0,0
1376322223228079199,242,2082,Felicitty,6,234,14,1.81867,67.127,556,556,0.534824,0,13,10,14,"2018-02-07 22:46:51",0,0
1384724833715307487,132,255,mikasilva987,0,242,133,0.208352,1.54249,82,82,0.400698,0,13,8,15,"2018-02-12 15:16:36",0,0
1409231781800458932,217,855,MelissaRosa31,1,243,88,1.82158,142.483,160,160,0.412848,0,10,14,5,"2018-02-18 13:32:09",0,0
1413767148574360298,149,2785,AlissonWeymer,5,253,277,2.07883,202.255,122,122,0.318886,0,5,12,11,"2018-02-06 11:22:16",0,0
1418461086119502427,143,1229,LeeoCastro,2,212,31,2.2708,436.864,206,206,0.309033,0,10,14,15,"2018-02-12 20:53:00",0,0
1422966031377632511,217,2304,BRCoutinhoRS,0,228,88,1.95152,146.73,180,180,0.46183,0,8,15,14,"2018-02-14 21:10:22",0,0
1424612980517586313,134,2804,LucasM92,38,230,107,1.09973,34.0729,182,182,0.335361,0,12,12,15,"2018-02-17 12:26:59",0,0
1433812202774318947,143,2373,GodFelpz,0,212,268,2.10045,470.695,202,202,0.31626,0,0,2,2,"2018-02-14 12:37:47",0,0
1437528400809246209,214,2302,guiifausto,0,243,31,1.70577,69.7946,238,238,0.696904,0,15,12,12,"2018-02-02 21:01:19",NULL,NULL
1438811105585103207,306,2593,Capetedon,0,266,268,1.94694,233.994,100,100,0.332706,0,13,11,13,"2018-01-29 11:53:52",NULL,NULL
1441259648677488613,73,663,AntonellaLowen,0,225,107,1.15854,29.8627,90,90,0.268035,0,11,10,15,"2018-01-28 16:14:43",NULL,NULL
1474142151449680284,6,2380,Lone2Play,14,255,270,2.07193,150.129,202,202,0.597151,0,15,14,12,"2018-02-06 09:51:34",0,0
1485825066142004954,68,2682,Scourlartz,20,229,245,1.69121,145.387,134,134,0.344182,0,15,15,15,"2018-02-16 13:12:00",0,0
1487688133874581183,134,2394,miellefs,23,230,107,1.14946,38.8964,210,210,0.382019,0,12,15,9,"2018-02-11 23:24:07",0,0
1502677097480210197,194,447,phgo8,0,230,96,0.492854,12.181,172,172,0.717117,0,7,10,4,"2018-02-12 19:38:17",0,0
1505382128775759255,248,2948,ThaisMacedo00,17,202,279,2.14404,209.4,134,134,0.319036,0,12,12,15,"2018-02-11 10:59:11",0,0
1519004032139335170,65,2663,Scourlartz,18,235,275,1.25479,38.854,84,84,0.340651,0,14,14,15,"2018-02-10 11:26:32",0,0
1520100687937894397,36,1596,Trinkain3,0,234,86,1.41796,52.2165,152,152,0.372401,0,11,15,15,"2018-02-12 03:40:46",0,0
1530063255803477184,248,2694,ilhucalderon,0,202,103,2.1462,255.482,192,192,0.454901,0,13,12,5,"2018-02-16 08:54:00",0,0
1532330150065201087,248,3040,MestreNazo,19,202,32,1.54199,99.7339,138,138,0.324462,0,14,15,11,"2018-02-06 12:07:57",0,0
1535298080875186821,197,1112,SSouza51,0,278,16,0.932208,25.8856,206,206,0.511048,0,10,12,10,"2018-02-07 01:02:09",0,0
1538369908759359159,143,2645,RafaeIR,0,234,14,2.03503,363.029,278,278,0.420566,0,6,11,4,"2018-02-06 01:44:54",0,0
1538540841603423846,59,1831,Elizeu91,6,240,251,1.97414,162.964,156,156,0.409692,0,15,11,13,"2018-02-09 11:37:33",0,0
1549508726285641707,9,1288,profvanessas,0,202,36,1.4442,70.1562,118,118,0.343962,0,10,15,14,"2018-02-13 16:26:16",0,0
1558150860396793881,217,2555,MonicaDPG,1,243,88,1.87991,143.06,262,262,0.675586,0,15,14,13,"2018-02-02 20:20:29",NULL,NULL
1558415948072493022,315,1054,xStrikerZBR,0,224,90,0.339276,2.65867,132,132,0.598734,0,10,11,8,"2018-02-12 17:55:45",0,0
1558419731113424971,136,1184,Xablison,13,209,103,0.814016,20.0625,88,88,0.309366,0,11,13,15,"2018-02-12 09:51:19",0,0
1566986541264387191,217,2166,WestruppR,0,228,245,1.8823,116.018,122,122,0.321598,0,14,11,5,"2018-02-17 21:17:53",0,0
1569562780554819679,135,1336,gabrieljk1,5,205,78,0.944186,34.8637,88,88,0.336378,0,4,1,15,"2018-02-10 22:41:00",0,0
1572744310852511180,133,556,Fafazudo,0,219,26,0.274838,4.28404,92,92,0.420346,0,0,0,0,"2018-02-11 14:50:35",0,0
1577368038878568427,214,1053,TiagoSalvatte,0,243,31,1.29549,54.8457,106,106,0.3078,0,12,15,8,"2018-02-16 22:59:15",0,0
1591926406006335509,143,2901,MauroReny,0,234,268,2.36949,531.11,340,340,0.51156,0,5,14,6,"2018-02-12 01:49:20",0,0
1596200714906665443,78,1268,RosieneM,0,269,42,1.30367,47.7073,76,76,0.273873,0,11,12,6,"2018-02-16 19:59:05",0,0
1607625469153977637,143,2876,VaiPraDeus,10,234,14,2.27506,493.779,318,318,0.476154,0,15,15,15,"2018-01-28 20:30:27",NULL,NULL
1609413533040070102,7,449,Bryandefogo,0,221,58,0.563031,12.9715,120,120,0.591552,0,14,14,13,"2018-02-15 19:10:13",0,0
1645320859662487066,351,970,jkmagma,0,221,273,0.313796,0.770511,114,114,0.395376,0,6,5,11,"2018-02-15 22:17:39",29,0
1651171883961527219,147,469,jussiefrolich,0,204,13,1.55841,3.23501,112,112,0.596366,0,15,12,11,"2018-02-15 19:37:42",0,0
1651412966062052387,242,2652,Jessabraham,8,222,108,1.36404,26.3141,404,404,0.386469,0,13,15,10,"2018-02-15 12:29:31",0,0
1656871881077096299,217,1682,Bryanjph,0,243,14,2.20612,205.92,132,132,0.350651,0,7,10,6,"2018-02-17 18:04:00",0,0
1663741695709120191,149,2014,Diegopel,0,239,277,2.25795,189.437,234,234,0.597,0,14,14,12,"2018-02-02 20:38:37",NULL,NULL
1664272408738879445,214,2080,TiagoSalvatte,6,243,22,1.51195,57.0089,222,222,0.673681,0,14,5,11,"2018-02-18 10:06:11",0,0
1668205424849604569,134,1979,JuniorAraujoL,0,230,105,1.04396,25.1466,254,254,0.465381,0,14,15,15,"2018-02-09 08:13:48",0,0
1668690034021099322,134,2188,Christiansvp,0,230,107,0.971603,25.343,212,212,0.386063,0,3,15,7,"2018-02-14 15:07:56",0,0
1672679015215378483,134,2135,DaniDB94,38,230,107,0.844667,23.6159,354,354,0.666885,0,1,6,15,"2018-02-18 13:51:30",0,0
1676057662873296533,149,3175,GRR1965,26,239,277,2.06637,213.884,274,274,0.714191,0,14,10,15,"2018-02-02 20:57:10",NULL,NULL
1677460619681292707,112,2952,rodeghiero,28,233,32,2.19997,185.053,284,284,0.631197,0,11,15,12,"2018-02-15 17:32:08",0,0
1681170197713312832,209,631,AntonellaLowen,0,221,279,0.646319,7.85637,156,156,0.594098,0,12,12,9,"2018-02-18 13:53:17",0,0
1691671440933053605,286,1943,MrsDarth95,0,271,246,1.03996,24.7626,158,158,0.621505,0,13,8,8,"2018-02-02 01:29:47",NULL,NULL
1691802643096410991,126,1234,josielferknot,1,208,103,1.25063,44.119,96,96,0.331974,0,12,15,13,"2018-02-16 11:14:49",0,0
1693865010251723761,217,2409,MalakoiHebrew,0,243,245,2.08866,177.837,274,274,0.713309,0,12,13,15,"2018-02-08 18:59:16",0,0
1699320851749330018,196,1831,Baneiro,18,235,275,0.998374,36.8451,94,94,0.344929,0,10,8,5,"2018-02-07 04:21:05",0,0
1700640162755758497,130,1818,GuiAltenburg,0,202,277,6.39149,235.18,222,222,0.58211,0,10,1,7,"2018-01-27 19:19:13",NULL,NULL
1703757251149284186,319,1409,Giovane6,0,202,279,1.93454,103.156,120,120,0.393319,0,12,13,9,"2018-02-12 13:14:22",0,0
1708436026811427644,370,146,eai,0,230,57,0.661044,9.97484,44,44,0.230103,0,10,13,6,"2018-02-13 22:42:30",0,0
1708761627951113640,214,2499,MrsDarth95,0,261,22,1.67281,73.1823,138,138,0.419907,0,9,5,12,"2018-02-13 00:50:57",0,0
1722104869079408032,143,1827,Potatoemankind,1,212,14,2.00841,420.853,204,204,0.311929,0,8,8,6,"2018-02-11 15:12:18",0,0
1724746302399305122,102,271,UnderVroge,0,235,59,0.482312,3.76555,84,84,0.326212,0,12,10,14,"2018-02-08 03:03:33",0,0
1738513085789890558,130,2034,SkyFaallYTBR,6,202,107,8.51389,14.1349,148,148,0.368871,0,15,11,14,"2018-02-10 03:06:59",0,0
1738727349638375738,149,3062,Lone2Play,22,253,14,2.59761,259.22,144,144,0.367062,0,13,15,11,"2018-02-18 05:03:44",0,0
1741109805392177106,309,31,StelfElf1,0,206,125,0.715679,22.3005,20,20,0.088911,0,5,11,8,"2018-02-17 03:47:24",0,0
1752880997515206818,323,1544,Giovane6,0,241,116,1.84765,138.392,166,166,0.581891,0,7,4,5,"2018-02-06 11:31:25",0,0
1755617106936356100,44,512,SrPopo,0,225,87,0.751249,7.24618,78,78,0.299372,0,8,13,5,"2018-02-10 20:22:08",0,0
1755785015202671464,242,3157,Eyfilho,39,234,86,1.54657,53.4443,444,444,0.42602,0,10,13,15,"2018-01-27 17:52:58",NULL,NULL
1760366067486420740,330,1385,Marcelofagon,0,216,32,1.95439,50.8633,116,116,0.336256,0,11,14,15,"2018-02-17 03:11:18",0,0
1762559012952823328,136,2408,Fabisastre,0,269,24,0.787494,18.9617,146,146,0.539919,0,9,6,14,"2018-01-31 21:06:37",NULL,NULL
1765383975645670772,248,3268,AhaMcCoy,26,266,279,1.92457,197.877,142,142,0.335364,0,13,14,14,"2018-02-18 06:24:08",0,0
1767622706275861194,134,2792,gdarosa98,0,230,105,0.637057,14.3788,238,238,0.438197,0,8,12,13,"2018-02-14 20:19:46",0,0
1769382701173114387,297,2506,MonicaDPG,0,243,245,2.44267,224.113,296,296,0.500394,0,14,8,13,"2018-02-02 17:32:52",NULL,NULL
1769609075123194088,217,1237,Vitor52012,15,243,88,2.04448,158.436,130,130,0.343516,0,4,11,14,"2018-02-18 03:08:51",0,0
1772509347149213709,134,1917,OiLauri,0,230,107,1.02091,36.938,220,220,0.411255,0,12,8,12,"2018-02-16 22:58:45",0,0
1778480316329818378,297,2483,Rodynely,6,243,268,2.497,316.45,314,314,0.520861,0,15,15,11,"2018-02-07 14:11:01",0,0
1780976148997496466,196,2713,Tilambucco,1,234,275,0.751348,21.7992,122,122,0.443968,0,11,9,14,"2018-02-15 10:39:45",0,0
1781536580583186028,134,2820,guiifausto,47,230,107,0.74608,29,402,402,0.751764,0,14,8,15,"2018-01-27 17:56:23",NULL,NULL
1782856235177915933,143,2860,Kairog,0,234,268,2.24239,543.238,398,398,0.601558,0,8,12,15,"2018-02-17 21:57:46",0,0
1784022702871268759,350,1820,Giovane6,14,283,40,6.07031,115.847,202,202,0.510458,0,15,9,13,"2018-02-12 08:52:35",0,0
1787157246789602865,164,1156,endrigoo324,0,274,108,1.14737,20.7422,174,174,0.421393,0,15,7,9,"2018-02-01 20:58:36",NULL,NULL
1789281521686067440,134,2627,GuilhermeCon7,0,230,58,0.999529,23.3007,276,276,0.510911,0,9,11,10,"2018-01-31 17:21:07",NULL,NULL
1799671071049651934,315,792,PedroAldrigui,0,224,90,0.307822,2.13571,122,122,0.550458,0,9,11,12,"2018-02-02 16:47:38",NULL,NULL
1801203394124160082,347,746,Henriquehbx18,0,261,62,0.635091,10.5353,94,94,0.494939,0,15,5,6,"2018-02-11 22:54:10",0,0
1802772501679040584,289,3780,soareskalicki,0,287,31,2.32232,186.196,186,186,0.329919,0,7,11,9,"2018-02-13 14:23:27",0,0
1802824579677376157,254,2273,foxxtnt,0,200,45,1.82173,62.6094,102,102,0.332735,0,14,15,14,"2018-02-16 09:30:20",0,0
